Text Length,Average Word Length,Max Word Length,% Special Characters,% Punctuation,Language,Sentiment,Subjectivity,Average Words Per Sentence,Reading Ease,Lexical Density
164,6.318181818181818,13,0.0,0.024390243902439025,en,0.0,0.3,22.0,65.296,86.36
137,5.523809523809524,14,0.0,0.0072992700729927005,en,0.5,0.5,21.0,32.434,85.71
83,4.466666666666667,9,0.0,0.024096385542168676,en,0.0,0.0,15.0,90.09,86.67
99,4.764705882352941,13,0.0,0.020202020202020204,en,0.0,1.0,17.0,85.074,88.24
205,4.970588235294118,12,0.0,0.014634146341463415,en,0.325,0.53125,34.0,45.425,82.35
95,3.4761904761904763,9,0.0,0.021052631578947368,en,0.25,0.3125,21.0,52.577,85.71
117,5.444444444444445,13,0.0,0.017094017094017096,en,0.0,0.0,18.0,61.665,100.0
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
77,4.428571428571429,10,0.0,0.025974025974025976,en,0.0,0.0,14.0,77.811,92.86
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
87,5.615384615384615,9,0.0,0.022988505747126436,en,0.0,0.0,13.0,63.486,100.0
68,4.583333333333333,8,0.0,0.029411764705882353,en,0.31111111111111117,0.5388888888888889,12.0,74.805,100.0
123,5.421052631578948,11,0.0,0.016260162601626018,en,0.0,0.0,19.0,58.424,100.0
92,6.0,12,0.0,0.021739130434782608,en,0.0,0.0,13.0,56.978,84.62
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
75,5.166666666666667,9,0.0,0.02666666666666667,en,0.1346153846153846,0.4807692307692308,12.0,74.805,100.0
78,6.0,12,0.0,0.02564102564102564,en,0.0,0.75,11.0,80.306,100.0
193,5.857142857142857,11,0.0,0.010362694300518135,en,0.0,0.0,28.0,63.601,92.86
180,5.62962962962963,12,0.0,0.011111111111111112,en,0.0,0.125,27.0,44.697,74.07
92,5.571428571428571,11,0.0,0.010869565217391304,en,0.0,0.0,14.0,53.639,85.71
137,5.181818181818182,12,0.0,0.014598540145985401,en,-0.15,0.2,22.0,57.605,90.91
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
71,4.3076923076923075,9,0.0,0.04225352112676056,en,0.2,0.75,13.0,89.517,100.0
168,5.423076923076923,14,0.0,0.011904761904761904,en,0.0,0.5,26.0,40.53,76.92
200,6.333333333333333,13,0.0,0.015,en,0.0,0.0,27.0,72.897,96.3
146,4.76,11,0.0,0.02054794520547945,en,0.1,0.1625,25.0,49.484,88.0
85,4.857142857142857,12,0.0,0.047058823529411764,en,0.16666666666666666,0.3333333333333333,14.0,83.854,100.0
224,5.5,14,0.0,0.017857142857142856,en,0.19999999999999998,0.43333333333333335,34.0,40.449,85.29
149,5.636363636363637,12,0.0,0.026845637583892617,en,0.5,0.5,22.0,57.605,100.0
77,4.428571428571429,8,0.0,0.025974025974025976,en,-0.3,0.4,14.0,89.896,100.0
83,4.928571428571429,11,0.0,0.012048192771084338,en,0.25,0.3333333333333333,14.0,71.768,92.86
86,3.7222222222222223,8,0.0,0.023255813953488372,en,-0.025,0.575,18.0,33.465,88.89
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
74,5.7272727272727275,11,0.0,0.013513513513513514,en,-0.06581196581196583,0.4649572649572649,11.0,72.615,100.0
131,5.55,14,0.0,0.007633587786259542,en,0.0,0.5,20.0,63.865,95.0
50,5.25,9,0.0,0.02,en,0.0,0.0,8.0,61.24,87.5
34,3.857142857142857,6,0.0,0.029411764705882353,en,0.16666666666666666,0.3333333333333333,7.0,66.787,100.0
115,5.333333333333333,11,0.0,0.017391304347826087,en,0.0,0.0,18.0,42.865,88.89
197,5.892857142857143,17,0.0,0.025380710659898477,en,-0.052727272727272734,0.3242424242424242,28.0,45.472,89.29
218,5.323529411764706,11,0.0,0.01834862385321101,en,-0.2403846153846154,0.4307692307692308,34.0,52.89,94.12
161,6.571428571428571,11,0.0,0.018633540372670808,en,0.32,0.47000000000000003,21.0,64.663,95.24
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
80,4.714285714285714,10,0.0,0.0125,en,0.0,0.0,14.0,71.768,92.86
154,5.291666666666667,12,0.0,0.025974025974025976,en,0.35,0.6,24.0,73.2,87.5
63,4.636363636363637,12,0.0,0.031746031746031744,en,0.0,0.0,11.0,87.997,100.0
185,6.625,17,0.0,0.016216216216216217,en,0.0,0.0,24.0,48.525,91.67
214,5.363636363636363,14,0.0,0.02336448598130841,en,0.18888888888888888,0.5,33.0,47.722,81.82
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
127,5.833333333333333,19,0.0,0.03937007874015748,,,,18.0,,94.44
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
150,7.277777777777778,14,0.0,0.013333333333333334,en,0.16339285714285717,0.5919642857142857,18.0,47.565,100.0
85,5.071428571428571,10,0.0,0.011764705882352941,en,0.0,0.0,14.0,23.425,100.0
172,5.148148148148148,10,0.0,0.040697674418604654,en,-0.23076923076923078,0.46153846153846156,27.0,82.297,92.59
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
53,5.625,10,0.0,0.018867924528301886,en,-0.2,0.0,8.0,71.815,100.0
155,5.458333333333333,11,0.0,0.0064516129032258064,en,-0.2,0.0,24.0,41.475,95.83
105,6.0,9,0.0,0.009523809523809525,en,-0.07777777777777779,0.20694444444444446,15.0,56.25,93.33
43,5.142857142857143,9,0.0,0.023255813953488372,en,0.0,0.6,7.0,54.701,100.0
188,5.413793103448276,14,0.0,0.015957446808510637,en,-0.038888888888888896,0.13888888888888887,29.0,54.876,93.1
132,4.5,11,0.0,0.007575757575757576,en,-0.047202797202797214,0.458041958041958,24.0,45.0,95.83
79,6.181818181818182,12,0.0,0.012658227848101266,en,0.0,0.125,11.0,72.615,100.0
130,4.565217391304348,10,0.0,0.023076923076923078,en,0.0,0.0,23.0,47.394,91.3
94,4.8125,10,0.0,0.02127659574468085,en,0.25,0.3194444444444444,16.0,74.27,100.0
115,4.75,11,0.0,0.008695652173913044,en,0.13636363636363635,0.45454545454545453,20.0,46.945,90.0
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
107,4.944444444444445,12,0.0,0.009345794392523364,en,0.0,1.0,18.0,66.365,94.44
180,4.774193548387097,12,0.0,0.011111111111111112,en,0.07596801346801346,0.42390572390572395,31.0,41.647,74.19
44,5.285714285714286,9,0.0,0.022727272727272728,,,,7.0,,100.0
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
97,5.857142857142857,10,0.0,0.020618556701030927,en,0.5,1.0,14.0,53.639,100.0
67,6.333333333333333,9,0.0,0.029850746268656716,,,,9.0,,100.0
87,6.25,10,0.0,0.011494252873563218,en,-0.2,0.25,12.0,46.605,100.0
98,4.764705882352941,10,0.0,0.01020408163265306,en,0.5,1.0,17.0,50.239,94.12
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
101,6.142857142857143,15,0.0,0.019801980198019802,en,0.0,0.0,14.0,59.682,85.71
226,5.314285714285714,10,0.0,0.02654867256637168,en,0.05555555555555555,0.15277777777777776,35.0,31.116,82.86
203,5.387096774193548,10,0.0,0.029556650246305417,en,-0.12136752136752138,0.5205128205128206,31.0,38.918,93.55
85,5.538461538461538,14,0.0,0.011764705882352941,en,0.0,0.3,13.0,37.455,92.31
129,5.833333333333333,10,0.0,0.05426356589147287,en,0.0,0.0,18.0,56.965,100.0
69,5.090909090909091,8,0.014492753623188406,0.028985507246376812,en,0.0,0.0,11.0,49.543,90.91
241,5.555555555555555,10,0.0,0.024896265560165973,en,0.10139860139860139,0.6352709790209791,36.0,31.645,83.33
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
68,5.090909090909091,11,0.0,0.029411764705882353,,,,11.0,,100.0
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
77,7.222222222222222,22,0.0,0.05194805194805195,,,,9.0,,100.0
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
152,5.25,9,0.0,0.019736842105263157,en,-0.1778846153846154,0.4182692307692308,24.0,48.525,91.67
109,5.411764705882353,11,0.0,0.009174311926605505,en,0.08461538461538462,0.4807692307692308,17.0,40.286,100.0
235,5.514285714285714,10,0.0,0.03404255319148936,en,-0.17692307692307693,0.2955128205128205,35.0,40.784,94.29
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
64,6.111111111111111,11,0.0,0.015625,en,0.08461538461538462,0.7307692307692308,9.0,84.9,100.0
174,4.9655172413793105,11,0.0,0.011494252873563218,en,0.0,0.0,29.0,46.124,96.55
126,5.15,12,0.0,0.031746031746031744,en,0.14285714285714285,0.7678571428571428,20.0,38.485,90.0
83,5.230769230769231,11,0.0,0.03614457831325301,en,0.1,0.3,6.5,76.591,92.31
156,6.045454545454546,11,0.0,0.01282051282051282,en,-0.04716117216117217,0.46932234432234426,22.0,61.45,95.45
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
165,6.043478260869565,11,0.0,0.024242424242424242,en,0.008846153846153847,0.38730769230769235,23.0,54.751,91.3
125,5.833333333333333,12,0.0,0.024,en,-0.0625,0.6875,18.0,56.965,100.0
127,6.470588235294118,14,0.0,0.007874015748031496,en,0.35714285714285715,0.5714285714285714,17.0,60.192,88.24
205,5.181818181818182,11,0.0,0.00975609756097561,en,0.07500000000000001,0.47500000000000003,33.0,50.285,90.91
127,4.9523809523809526,9,0.0,0.023622047244094488,en,0.0,0.0,21.0,56.606,90.48
106,5.625,10,0.0,0.009433962264150943,en,0.05641025641025641,0.35384615384615387,16.0,58.407,100.0
135,6.105263157894737,14,0.0,0.007407407407407408,en,0.0,0.25,19.0,45.066,94.74
77,5.083333333333333,9,0.0,0.06493506493506493,en,0.0,0.0,12.0,103.005,100.0
207,6.285714285714286,12,0.0,0.01932367149758454,en,0.35000000000000003,0.7625,28.0,45.472,85.71
61,4.0,8,0.0,0.03278688524590164,en,0.0,0.0,12.0,53.655,100.0
139,5.181818181818182,14,0.0,0.02877697841726619,en,0.0,0.0625,22.0,30.687,86.36
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
116,3.8333333333333335,9,0.0,0.008620689655172414,en,0.18333333333333335,0.37777777777777777,24.0,52.05,83.33
75,5.083333333333333,11,0.0,0.04,en,0.03333333333333334,0.575,12.0,74.805,100.0
57,5.333333333333333,9,0.0,0.017543859649122806,,,,9.0,,100.0
77,4.428571428571429,8,0.0,0.025974025974025976,en,0.0,0.5,14.0,53.639,100.0
145,4.461538461538462,11,0.0,0.027586206896551724,en,0.6,1.0,26.0,34.022,80.77
154,6.55,15,0.0,0.025974025974025976,en,-0.0625,0.1875,20.0,51.175,100.0
191,5.75,13,0.0,0.015706806282722512,en,0.03333333333333334,0.575,28.0,54.536,85.71
58,5.444444444444445,11,0.0,0.017241379310344827,en,0.5,0.5,9.0,37.9,100.0
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
123,6.933333333333334,14,0.0,0.04065040650406504,en,0.2,0.55,15.0,50.61,100.0
106,6.5,13,0.0,0.018867924528301886,en,0.2,0.55,14.0,59.682,100.0
142,5.130434782608695,11,0.0,0.014084507042253521,en,0.2,0.55,23.0,25.325,82.61
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
87,6.083333333333333,13,0.0,0.034482758620689655,en,-0.06666666666666667,0.3,12.0,67.755,100.0
85,6.363636363636363,11,0.023529411764705882,0.011764705882352941,en,0.13333333333333333,0.3666666666666667,11.0,72.615,81.82
195,6.074074074074074,13,0.0,0.02564102564102564,en,0.06666666666666667,0.35000000000000003,27.0,29.03,85.19
186,5.535714285714286,14,0.0,0.021505376344086023,en,-0.23076923076923078,0.46153846153846156,28.0,24.322,67.86
148,6.7894736842105265,15,0.0,0.006756756756756757,en,0.0,0.0,19.0,18.35,89.47
69,8.714285714285714,16,0.0,0.028985507246376812,en,0.0,0.0,7.0,103.044,100.0
269,6.542857142857143,13,0.0,0.01858736059479554,en,0.05000000000000001,0.08333333333333333,35.0,38.367,82.86
55,6.857142857142857,12,0.0,0.01818181818181818,en,0.0,0.0,7.0,42.616,100.0
111,6.857142857142857,13,0.0,0.018018018018018018,en,0.0,0.0,14.0,47.596,100.0
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
157,5.695652173913044,13,0.0,0.025477707006369428,en,0.125,0.41346153846153844,23.0,47.394,91.3
114,5.277777777777778,10,0.0,0.017543859649122806,en,0.0,1.0,18.0,24.065,88.89
102,4.9411764705882355,12,0.0,0.0196078431372549,en,0.0,0.0,17.0,10.427,76.47
228,5.617647058823529,14,0.0,0.017543859649122806,en,0.19999999999999998,0.3416666666666666,34.0,30.496,88.24
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
77,7.75,24,0.012987012987012988,0.06493506493506493,,,,8.0,,100.0
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
108,6.066666666666666,13,0.0,0.027777777777777776,en,0.0,0.07692307692307693,15.0,56.25,100.0
126,4.478260869565218,11,0.0,0.007936507936507936,en,0.0,0.07692307692307693,23.0,65.786,91.3
124,4.857142857142857,9,0.0,0.016129032258064516,en,0.0,0.07692307692307693,21.0,60.634,95.24
156,5.0,12,0.0,0.00641025641025641,en,0.0,1.0,26.0,30.768,92.31
126,5.2,11,0.0,0.023809523809523808,en,0.07500000000000001,0.45,20.0,42.715,100.0
94,5.714285714285714,11,0.0,0.010638297872340425,en,0.06666666666666667,0.18333333333333335,14.0,65.725,100.0
135,5.380952380952381,13,0.0,0.014814814814814815,en,0.0,0.55,21.0,48.549,95.24
115,4.842105263157895,14,0.0,0.043478260869565216,en,0.0,0.0,19.0,49.518,100.0
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
110,5.111111111111111,11,0.0,0.00909090909090909,en,0.1,0.275,18.0,71.065,94.44
14,6.0,9,0.0,0.07142857142857142,,,,2.0,,100.0
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
120,5.333333333333333,13,0.0,0.058333333333333334,en,0.0,0.0,18.0,94.565,94.44
1,1.0,1,0.0,0.0,,,,1.0,,100.0
101,4.705882352941177,10,0.0,0.04950495049504951,en,0.0,0.0,17.0,104.98,94.12
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
121,4.318181818181818,13,0.0,0.04132231404958678,en,0.0,0.0,22.0,99.905,81.82
59,3.9166666666666665,8,0.0,0.01694915254237288,en,0.0,0.0,12.0,32.505,83.33
157,5.08,12,0.0,0.03821656050955414,en,0.08,0.77,25.0,76.556,88.0
90,4.625,10,0.0,0.011111111111111112,en,0.0,0.0,16.0,53.12,87.5
76,3.75,8,0.0,0.013157894736842105,en,0.0,0.0,16.0,63.695,87.5
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
170,6.041666666666667,12,0.0,0.011764705882352941,en,-0.041666666666666664,0.125,24.0,41.475,70.83
144,4.833333333333333,12,0.0,0.034722222222222224,en,-0.0625,0.6875,24.0,48.525,95.83
78,5.5,11,0.0,0.01282051282051282,en,-0.125,0.375,12.0,74.805,100.0
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
184,5.310344827586207,12,0.0,0.010869565217391304,en,0.3333333333333333,0.3333333333333333,29.0,43.207,75.86
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
67,5.8,13,0.0,0.0,en,0.0,0.0,10.0,27.485,100.0
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
1,1.0,1,0.0,0.0,,,,1.0,,100.0
134,5.380952380952381,12,0.0,0.007462686567164179,en,-0.08333333333333333,0.2833333333333333,21.0,12.291,80.95
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
174,6.521739130434782,13,0.0,0.011494252873563218,en,0.0,0.25625,23.0,54.751,91.3
124,4.636363636363637,12,0.0,0.008064516129032258,en,0.0,0.0,22.0,57.605,90.91
105,6.0,12,0.0,0.009523809523809525,en,0.4,1.0,15.0,73.17,100.0
286,5.5813953488372094,11,0.0,0.013986013986013986,en,0.2333333333333333,0.4256410256410257,43.0,35.306,83.72
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
179,5.769230769230769,12,0.0,0.0223463687150838,en,0.0,0.25,26.0,63.307,96.15
64,4.333333333333333,9,0.0,0.015625,en,0.0,0.0,12.0,103.005,100.0
240,5.714285714285714,12,0.0,0.025,en,0.2142857142857143,0.5178571428571428,35.0,48.036,91.43
138,7.625,12,0.0,0.007246376811594203,en,-0.0625,0.1875,16.0,58.407,87.5
181,5.592592592592593,12,0.0,0.022099447513812154,en,0.0,0.5,27.0,57.23,100.0
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
169,6.217391304347826,13,0.0,0.023668639053254437,en,0.2681818181818182,0.7272727272727273,23.0,43.716,95.65
177,5.96,16,0.0,0.022598870056497175,en,0.13333333333333333,0.41666666666666663,25.0,29.18,92.0
146,4.8,12,0.0,0.0136986301369863,en,-0.06547619047619048,0.5059523809523809,25.0,49.484,88.0
67,5.090909090909091,9,0.0,0.014925373134328358,en,0.0,0.0,11.0,49.543,100.0
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
123,4.857142857142857,11,0.0,0.008130081300813009,en,0.0,0.5,21.0,36.463,85.71
89,4.866666666666666,13,0.0,0.02247191011235955,en,0.25,0.3333333333333333,15.0,61.89,93.33
206,5.212121212121212,14,0.0,0.009708737864077669,en,0.0037878787878787845,0.47651515151515156,33.0,22.085,78.79
108,5.5,14,0.0,0.046296296296296294,en,0.5,0.5,16.0,68.983,93.75
134,5.238095238095238,12,0.0,0.029850746268656716,en,0.0,0.5,10.5,63.235,90.48
194,5.161290322580645,13,0.0,0.020618556701030927,en,0.1875,0.4375,31.0,33.46,93.55
117,5.052631578947368,12,0.0,0.02564102564102564,en,0.09943181818181818,0.5,19.0,58.424,94.74
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
113,4.0,9,0.0,0.035398230088495575,en,-0.25,0.5,22.0,69.141,95.45
179,6.6521739130434785,13,0.0,0.0223463687150838,en,0.16666666666666666,0.32564102564102565,23.0,58.429,91.3
71,6.1,12,0.0,0.014084507042253521,en,0.0,0.3333333333333333,10.0,61.325,90.0
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
70,5.9,9,0.0,0.02857142857142857,en,0.0,0.0,10.0,103.625,100.0
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
285,5.431818181818182,11,0.0,0.010526315789473684,en,0.15606060606060607,0.3219114219114219,44.0,17.97,84.09
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
107,6.571428571428571,12,0.0,0.018691588785046728,en,0.16666666666666666,0.3333333333333333,14.0,59.682,100.0
191,5.3,14,0.0,0.015706806282722512,,,,30.0,,90.0
51,4.666666666666667,11,0.0,0.0196078431372549,en,0.0,0.0,9.0,47.3,100.0
43,5.142857142857143,10,0.0,0.023255813953488372,en,0.5,0.5,7.0,30.53,100.0
177,5.068965517241379,13,0.0,0.011299435028248588,en,0.3,0.4166666666666667,29.0,49.041,93.1
159,5.541666666666667,13,0.0,0.018867924528301886,en,0.0,0.0,24.0,27.375,87.5
115,4.7,12,0.0,0.017391304347826087,en,0.375,0.41666666666666663,20.0,55.405,90.0
147,4.88,12,0.0,0.006802721088435374,en,0.0,0.25,25.0,49.484,88.0
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
109,4.9411764705882355,11,0.0,0.08256880733944955,en,0.0,0.0,17.0,134.839,94.12
75,5.2727272727272725,15,0.0,0.09333333333333334,en,-0.16666666666666666,0.16666666666666666,11.0,103.379,100.0
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
75,5.363636363636363,13,0.0,0.08,en,-0.5,1.0,11.0,95.688,100.0
200,5.387096774193548,12,0.0,0.015,en,0.0,0.0,31.0,38.918,93.55
112,6.0,13,0.0,0.008928571428571428,en,0.4,0.9,16.0,37.258,87.5
86,5.142857142857143,11,0.0,0.011627906976744186,en,0.5,0.5,14.0,29.468,92.86
66,7.25,11,0.0,0.015151515151515152,en,0.0,0.28846153846153844,8.0,82.39,100.0
81,5.153846153846154,11,0.0,0.024691358024691357,en,0.55,0.65,13.0,56.978,100.0
105,5.117647058823529,12,0.0,0.01904761904761905,en,0.16,0.5399999999999999,17.0,55.215,94.12
66,4.818181818181818,12,0.0,0.045454545454545456,en,0.1,0.1,11.0,72.615,100.0
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
73,6.3,9,0.0,0.0136986301369863,en,0.0,0.0,10.0,86.705,100.0
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
105,4.666666666666667,9,0.0,0.0380952380952381,en,0.0,0.0,18.0,71.065,100.0
132,4.2,9,0.0,0.022727272727272728,en,-0.25,0.5,25.0,63.02,96.0
98,5.066666666666666,9,0.0,0.08163265306122448,en,0.0,0.0,15.0,112.65,93.33
161,5.625,11,0.0,0.018633540372670808,en,0.55,0.75,24.0,48.525,91.67
86,5.142857142857143,11,0.0,0.011627906976744186,en,0.0,0.0,14.0,35.511,85.71
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
208,5.46875,11,0.0,0.009615384615384616,en,0.0,0.75,32.0,28.949,81.25
98,5.466666666666667,14,0.0,0.02040816326530612,en,0.08333333333333333,0.21666666666666667,15.0,44.97,93.33
228,5.027027027027027,11,0.0,0.02631578947368421,en,0.25,0.75,37.0,27.518,78.38
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
117,5.823529411764706,11,0.0,0.017094017094017096,en,0.0,0.0,17.0,45.262,94.12
166,5.833333333333333,12,0.0,0.018072289156626505,en,-0.125,0.375,24.0,59.1,95.83
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
332,5.52,13,0.0,0.02108433734939759,en,-0.03333333333333333,0.18571428571428572,50.0,19.033,82.0
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
111,6.5,10,0.018018018018018018,0.02702702702702703,en,0.0,0.0,14.0,65.725,85.71
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
77,5.416666666666667,10,0.0,0.012987012987012988,en,0.0,0.07692307692307693,12.0,67.755,91.67
1,1.0,1,0.0,0.0,,,,1.0,,100.0
89,5.6923076923076925,11,0.0,0.033707865168539325,en,0.0,0.0,13.0,76.502,84.62
138,6.882352941176471,12,0.0,0.036231884057971016,en,0.125,0.16666666666666666,17.0,55.215,100.0
111,4.684210526315789,11,0.0,0.036036036036036036,en,0.0,0.875,19.0,67.329,89.47
52,3.25,5,0.0,0.038461538461538464,en,0.5,0.5,12.0,74.805,100.0
76,3.6666666666666665,7,0.0,0.09210526315789473,en,0.0,0.0,15.0,84.45,100.0
169,4.25,11,0.0,0.011834319526627219,en,-0.11458333333333333,0.4270833333333333,32.0,34.236,84.38
162,5.666666666666667,13,0.0,0.018518518518518517,en,0.0,0.306547619047619,24.0,55.575,100.0
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
85,6.083333333333333,11,0.0,0.011764705882352941,en,0.25,0.75,12.0,95.955,100.0
346,5.705882352941177,15,0.0,0.014450867052023121,en,0.2875,0.3375,51.0,17.388,82.35
89,4.866666666666666,11,0.0,0.02247191011235955,en,0.0,0.0,15.0,39.33,86.67
192,6.037037037037037,11,0.0,0.015625,en,0.0,0.0,27.0,50.963,85.19
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
196,5.0,11,0.0,0.025510204081632654,en,0.2,0.36,32.0,36.88,84.38
84,6.545454545454546,12,0.0,0.023809523809523808,en,0.0,0.0,11.0,3.397,100.0
146,6.15,13,0.0,0.0273972602739726,en,0.06428571428571428,0.34285714285714286,20.0,68.095,90.0
122,5.315789473684211,10,0.0,0.02459016393442623,en,0.0,0.5,19.0,58.424,100.0
50,5.25,10,0.0,0.02,en,0.0,0.0,8.0,61.24,100.0
129,4.818181818181818,10,0.0,0.015503875968992248,en,0.35,0.4,22.0,46.069,95.45
144,5.454545454545454,12,0.0,0.020833333333333332,en,0.125,0.375,22.0,46.069,86.36
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
95,5.785714285714286,9,0.0,0.010526315789473684,en,0.0,0.125,14.0,47.596,100.0
132,5.285714285714286,10,0.0,0.007575757575757576,en,0.0,0.038461538461538464,21.0,44.52,90.48
89,5.357142857142857,10,0.0,0.011235955056179775,en,0.1,0.1,14.0,59.682,92.86
157,5.16,10,0.0,0.025477707006369428,en,0.0,0.0,25.0,35.948,92.0
109,6.642857142857143,16,0.0,0.027522935779816515,en,0.0,0.0,14.0,83.854,85.71
189,4.90625,13,0.0,0.005291005291005291,en,0.4666666666666666,0.7333333333333334,32.0,26.305,84.38
112,4.894736842105263,10,0.0,0.008928571428571428,en,0.5,0.5,19.0,22.803,89.47
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
168,6.857142857142857,11,0.0,0.023809523809523808,en,0.0,0.038461538461538464,21.0,52.577,90.48
147,5.857142857142857,12,0.0,0.027210884353741496,en,0.0,0.0,21.0,56.606,95.24
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
152,6.238095238095238,11,0.0,0.006578947368421052,en,0.25,0.25,21.0,48.549,95.24
129,5.095238095238095,12,0.0,0.015503875968992248,en,0.03125,0.25,21.0,56.606,100.0
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
94,6.5,12,0.0,0.05319148936170213,en,0.0,0.0,12.0,74.805,100.0
166,6.130434782608695,13,0.0,0.018072289156626505,en,0.0,1.0,23.0,40.038,91.3
48,5.571428571428571,9,0.0,0.0625,en,0.0,0.0,7.0,103.044,100.0
124,5.833333333333333,13,0.0,0.016129032258064516,en,0.05,0.55,18.0,66.365,94.44
137,5.8,11,0.0,0.014598540145985401,en,0.0,0.5,20.0,42.715,90.0
101,5.733333333333333,8,0.0,0.009900990099009901,en,-0.05,0.05,15.0,61.89,93.33
147,5.125,12,0.0,0.006802721088435374,en,0.03333333333333333,0.6666666666666666,24.0,41.475,91.67
64,5.3,9,0.0,0.03125,en,0.0,0.0,10.0,78.245,100.0
62,6.625,14,0.0,0.03225806451612903,en,0.0,0.8,8.0,103.54,100.0
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
95,5.642857142857143,11,0.0,0.031578947368421054,en,0.0,0.0,14.0,47.596,100.0
204,5.7,12,0.0,0.0196078431372549,en,-0.041666666666666664,0.4583333333333333,30.0,43.845,86.67
174,6.565217391304348,12,0.0,0.005747126436781609,en,0.1,0.9,23.0,29.003,91.3
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
88,7.0,11,0.0,0.011363636363636364,en,0.0,0.0,11.0,49.543,100.0
109,5.8125,14,0.0,0.009174311926605505,en,0.4,0.6,16.0,58.407,93.75
108,5.6875,13,0.0,0.018518518518518517,en,0.0,0.0,16.0,58.407,100.0
197,6.538461538461538,15,0.0,0.01015228426395939,en,0.0,0.4,26.0,7.991,92.31
4,4.0,4,0.0,0.0,en,0.0,0.0,1.0,121.22,100.0
114,5.705882352941177,13,0.0,0.008771929824561403,en,0.6,0.8,17.0,45.262,94.12
